Abbrev,Name,States,Coast,INSIDE_X,INSIDE_Y,int_position,mean,n,sd,min,Q025,Q25,median,Q75,Q975,max,pct_of_all_data,zStar_uncertainty,mhw_msl,rslr,IQR,log_MHW_MSL,log_IQR,log_ZstarUncertainty
Alafia,Alafia,FL,Gulf,-82.0948940714,27.8579224045,161,2.1932653178959045,344,6.484278224805974,-0.891295313835144,-0.8905435368418694,-0.8834546655416489,0.040014633908867836,2.123722553253174,27.456626796722414,38.423892974853516,0.0016945524817435368,0.8225918412208557,0.2884477376937866,1.3679597973823547,3.0071772187948227,-1.2432413612852535,1.1010018376854065,-0.19529514151745095
Charlotte,Charlotte Harbor,FL,Gulf,-82.0862842712,26.7111043077,162,2.6851008307483504,22969,2.101017717559061,-1.2576904296875,-0.43288921713829037,1.644494652748108,2.351395845413208,3.264150619506836,8.768150711059569,27.63410758972168,0.11314586032897471,1.493316888809204,0.17122316360473633,1.4141032695770264,1.619655966758728,-1.7647875229973735,0.48221376049308257,0.4009997457400298
Peace,Peace,FL,Gulf,-81.79894776,27.4572310901,163,1.9558697664565377,6868,1.7456727762322912,-0.9817579388618469,-0.9095512121915816,1.150998204946518,1.862586796283722,2.6437132358551025,6.248234128952021,29.217296600341797,0.03383193733899596,1.1666411757469177,0.20483863353729248,1.4154549837112427,1.4927150309085846,-1.5855327632883212,0.40059663021752284,0.15412883022877275
Florida_B,Florida Bay-Florida Keys,FL,Gulf,-81.562275199,24.68342958,164,0.02860358626200051,74576,2.19840726055833,-3.748124837875366,-2.5550012588500977,-1.179841160774231,-0.5843311250209808,0.7586834579706192,5.900513112545013,44.36107635498047,0.36736321476309886,1.4855326414108276,0.1626034379005432,2.337435722351074,1.9385246187448502,-1.8164409387921694,0.6619271779423747,0.3957733890287126
Caloosaha,Caloosahatchee,FL,Gulf,-81.4690086983,26.7382361949,165,4.888492037495131,1693,3.8600808400664817,-1.1481572389602661,-0.6535501718521118,2.163574695587158,3.7080094814300537,7.7955732345581055,13.436161518096924,20.409202575683594,0.008339759742999442,1.5807042121887207,0.1726435124874115,1.3398936986923218,5.631998538970947,-1.7565264319458997,1.7284643594400377,0.45787045165929996
Big_Cypre,Big Cypress Swamp,FL,Gulf,-81.3742934786,26.1038712281,166,0.8548772720239792,142208,0.9337331745027576,-3.3001298904418945,-0.6974732279777527,0.3587125614285469,0.747954249382019,1.177730143070221,2.8748622715473138,39.04609680175781,0.7005201143133282,0.6876583397388458,0.352144330739975,2.1015971899032593,0.819017581641674,-1.0437141569122859,-0.19964972815353357,-0.37446316361181575
Everglade,Everglades,FL,Gulf,-80.7395699095,26.0500168508,167,0.620480377068604,271986,1.3132901647892565,-6.203880310058594,-1.816887840628624,-0.4408916085958481,0.731492817401886,1.5701336860656738,3.101850926876068,12.561305046081543,1.3398097421497024,1.0876371264457703,0.2194320261478424,2.2843785285949707,2.011025294661522,-1.5167127702904266,0.6986446888623415,0.08400756931507916
Florida_S,Florida Southeast Coast,FL,Atlantic,-80.217845511,25.993965849,168,0.31779200504410843,109579,2.2528101363014703,-7.856457710266113,-2.425627660751343,-0.840765655040741,0.02953697182238102,0.9899060726165771,5.233255624771123,92.22652435302734,0.53978885580516,1.2726374864578247,0.19076986610889435,2.2990082502365112,1.8306717276573181,-1.6566874668806648,0.6046829637953293,0.24109150797381065
Vero_Beac,Vero Beach,FL,Atlantic,-80.5121069987,27.6116481457,169,2.1115120431176377,4539,8.474206814950254,-3.082144021987915,-2.2986340522766113,-0.9332129955291748,-0.6058772802352905,2.6711485385894775,20.26148777008057,81.72985076904297,0.02235922591463347,1.3373608589172363,0.21015101671218872,1.8516300916671753,3.6043615341186523,-1.559928879511838,1.282144649398221,0.2906981636603693
Cape_Cana,Cape Canaveral,FL,Atlantic,-80.7094844444,28.496491338,170,0.5305649248166341,133401,2.711955668665998,-4.598104000091553,-1.9612571001052856,-0.6378966569900513,0.16070230305194855,0.9650096893310547,4.759751796722412,47.9245491027832,0.6571366151658999,0.8436034321784973,0.3137284815311432,1.950175166130066,1.602906346321106,-1.1592273756494822,0.47181844791636657,-0.1700727618953987
Daytona_S,Daytona-St. Augustine,FL,Atlantic,-81.2071721345,29.515105454,171,1.4595618393997283,99138,4.325282686039779,-3.718465566635132,-1.8299245834350586,0.09551926888525486,0.7440442442893982,1.1779375076293945,17.378708314895622,89.6558837890625,0.48835623236944986,0.48511429131031036,0.5263686180114746,2.2738298177719116,1.0824182387441397,-0.6417535169877482,0.07919764801346324,-0.723370763620062
Lower_St_,Lower St. Johns,FL,Atlantic,-81.6331582248,29.8755839815,172,1.0292130836094053,82685,3.11718765203182,-1.7188260555267334,-0.5793325304985046,-0.023111891001462936,0.7177137136459351,1.0098152160644531,8.571183204650879,44.775634765625,0.4073083487004778,0.409528911113739,0.5814536809921265,2.832737445831299,1.032927107065916,-0.542223964551753,0.032396623335928604,-0.8927477771707953
St_Marys,St. Marys,"FL,GA",Atlantic,-82.0905531553,30.5322750931,173,0.542431900681141,94468,1.1023913128332978,-1.8642314672470093,-1.1118034273386002,0.28768394887447357,0.5491473376750946,0.7782360166311264,1.5947144955396637,17.858020782470703,0.46535169722485015,0.27067191898822784,0.8854124546051025,2.298931121826172,0.49055206775665283,-0.12170169214071926,-0.7122238532014095,-1.3068478225479252
Nassau,Nassau,FL,Atlantic,-81.7089387606,30.5694035868,174,0.7098080400424482,123119,0.9540849723770152,-1.8291268348693848,-1.2250957489013672,0.40904584527015686,0.6922276020050049,1.0633220076560974,1.8492565751075745,25.56691551208496,0.6064872296505306,0.36199361085891724,0.6598568558692932,2.537260055541992,0.6542761623859406,-0.4157323525311542,-0.42422575000923907,-1.0161287168731234
Cumberlan,Cumberland-St. Simons,"GA,FL",Atlantic,-81.5488381474,31.0763790541,175,0.7105899206745591,488097,0.880628725123959,-1.881646990776062,-0.8270070672035217,0.46766147017478943,0.7386948466300964,0.970550000667572,1.5525118589401246,19.509546279907227,2.4043778566324856,0.29116469621658325,0.8975180387496948,2.343600034713745,0.5028885304927826,-0.10812205993622916,-0.6873867427996652,-1.233866205529201
Satilla,Satilla,GA,Atlantic,-82.451476873,31.3422298367,176,1.2606372734969176,38647,1.0390029420984623,-2.0047402381896973,-1.2343630015850067,1.0982385873794556,1.2674694061279297,1.3920312523841858,5.065759134292602,15.747325897216797,0.19037607488936764,0.3766690790653229,0.7214972972869873,2.3197168111801147,0.2937926650047302,-0.3264266467392092,-1.2248809815011548,-0.9763882513661675
Altamaha,Altamaha,GA,Atlantic,-81.9212155643,31.7027148233,177,0.8523489754511595,107408,0.5242674158313403,-1.0813908576965332,-0.4328004516661167,0.6534525603055954,0.9437025785446167,1.1720063090324402,1.521070885658264,10.895007133483887,0.529094456276482,0.28324170410633087,0.9914472699165344,2.406867027282715,0.5185537487268448,-0.008589514568090127,-0.656711594723957,-1.2614546677418328
Ogeechee_,Ogeechee Coastal,GA,Atlantic,-81.2667435436,31.7646761705,178,0.5333624908256495,953211,0.542563856915301,-1.1191027164459229,-0.8508903682231903,0.36492323875427246,0.5861104130744934,0.7839172780513763,1.2386642396450043,13.054034233093262,4.695540888590809,0.2725678086280823,1.0832493305206299,2.510069251060486,0.4189940392971039,0.07996516360919308,-0.8698985851824219,-1.2998678568319908
St_Helena,St. Helena Island,SC,Atlantic,-80.4972225341,32.3053831168,180,0.3335102930883289,89700,0.4724215082527643,-1.7975753545761108,-0.6335836976766587,0.09894927591085434,0.37549348175525665,0.5967207551002502,1.2652951270341863,5.916662693023682,0.4418644116639397,0.2587161660194397,0.9339819550514221,2.5878899097442627,0.4977714791893959,-0.06829816101335331,-0.6976141844035407,-1.3520237022974673
Calibogue,Calibogue Sound-Wright River,"SC,GA",Atlantic,-81.013667853,32.348458775,181,0.4442552650754555,114701,0.570462530374262,-2.424440383911133,-0.8582556843757629,0.17720167338848114,0.5466206669807434,0.7904680967330933,1.341573178768158,8.20949935913086,0.5650199540943762,0.2541869282722473,0.9504063129425049,2.6758047342300415,0.6132664233446121,-0.05086568798998299,-0.4889558153711362,-1.369685344553526
Lower_Sav,Lower Savannah,GA,Atlantic,-81.2591521273,32.4364991868,182,0.7647143736551104,64997,0.7071523056382794,-2.023240327835083,-0.6855083405971527,0.5720527768135071,0.7754977941513062,0.9875195622444153,1.4652971863746642,11.228846549987793,0.32017682458106006,0.25342288613319397,0.9585951566696167,2.724982500076294,0.4154667854309082,-0.0422864447734211,-0.8783526066763546,-1.3726956989413432
Broad_St_,Broad-St. Helena,SC,Atlantic,-80.9433361192,32.5724400933,184,0.3244530192133691,241003,0.5992800637786031,-2.331819534301758,-0.8135591268539428,0.04506594128906727,0.36539018154144287,0.6174430847167969,1.3637001752853375,16.04149627685547,1.1871867202256907,0.23764152824878693,1.0176503658294678,2.572571277618408,0.5723771434277296,0.017496407101251627,-0.5579571632156811,-1.4369919245744107
Edisto_Ri,Edisto River,SC,Atlantic,-80.278598148,32.57499224,185,0.49211737942654515,198070,0.5452432314358959,-1.1648313999176025,-0.7579170390963554,0.27691955864429474,0.5059101283550262,0.7736719697713852,1.5481819242238997,5.912966251373291,0.9756977036597161,0.2918896973133087,0.8157675862312317,2.5336657762527466,0.49675241112709045,-0.20362578538223536,-0.6996635437580841,-1.2313792970059787
South_Car,South Carolina Coastal,SC,Atlantic,-80.1473624714,32.7551871102,186,0.44153700665711515,99653,0.5200159056316231,-1.1861860752105713,-0.7509540557861327,0.20622935891151428,0.477390855550766,0.7150607109069824,1.4581527352333066,7.060940265655518,0.49089313506740895,0.312785804271698,0.7698942422866821,2.5564074516296387,0.5088313519954681,-0.26150212124709743,-0.675638649366679,-1.1622366541039235
Salkehatc,Salkehatchie,SC,Atlantic,-80.8756015884,32.9276510875,187,0.5698508877312598,268493,0.5722994860793124,-3.1122066974639893,-0.753295761346817,0.31286391615867615,0.623622477054596,0.8759770393371582,1.5564764738082884,11.516090393066406,1.3226031380254866,0.28845152258872986,0.8378485441207886,2.55790376663208,0.5631131231784821,-0.17691792977397447,-0.5742747417569664,-1.2432282397744323
Bulls_Bay,Bulls Bay,SC,Atlantic,-79.5502120164,32.9502987172,188,0.39889115993469537,216789,0.40281767128326484,-1.0908865928649902,-0.6854726135730743,0.23854799568653107,0.42936068773269653,0.6198785305023193,1.039442157745361,7.674595355987549,1.0679079591997083,0.3303716480731964,0.7480172514915466,2.2622450590133667,0.38133053481578827,-0.2903292377822455,-0.9640887345072184,-1.107537051933757
Cooper,Cooper,SC,Atlantic,-79.98186288,33.068595689,189,0.725564302105578,124171,1.3107545927592439,-2.8067660331726074,-0.7793238162994385,0.2665669173002243,0.6023029685020447,0.9900285303592682,3.003503441810608,49.443458557128906,0.6116694075888859,0.31276991963386536,0.7632409930229187,2.509833335876465,0.7234616130590439,-0.27018144825837365,-0.32370779159663227,-1.1622874397884886
Santee,Santee,SC,Atlantic,-79.6771213468,33.3105234617,190,0.5834382237135909,54916,0.4480231854308511,-1.8451106548309326,-0.252528578042984,0.25852227210998535,0.7354521155357361,0.7571071982383728,1.2676690816879272,7.657355308532715,0.2705175700215932,0.39196839928627014,0.6140414476394653,2.035112142562866,0.49858492612838745,-0.48769284881450375,-0.6959813407436156,-0.9365740565068004
Carolina_,Carolina Coastal-Sampit,SC,Atlantic,-79.360429669,33.357829128,191,0.4166448480059923,50828,0.46208884372009834,-1.734480857849121,-0.22272789478302002,0.2880251407623291,0.3182489573955536,0.8032804131507874,1.3342005014419556,9.360551834106445,0.25037998122692,0.39922457933425903,0.6052901148796082,1.9288250207901,0.5152552723884583,-0.502047407161828,-0.6630928265837509,-0.918231164961669
Coastal_C,Coastal Carolina,"NC,SC",Atlantic,-78.6064680006,33.7866062613,193,0.2022024666301195,63198,0.753338458534316,-10.158447265625,-0.7873803421854972,-0.18952275812625885,0.09411270916461945,0.447758287191391,1.7614493370056152,20.86062240600586,0.31131490622450014,0.37505263090133667,0.6695992350578308,1.8686410188674927,0.6372810453176498,-0.4010759021942761,-0.4505445192701303,-0.9806889137895044
Lower_Cap,Lower Cape Fear,NC,Atlantic,-78.3225410648,34.383635887,196,0.0912873759597244,41030,0.9090595728888318,-2.76202654838562,-0.906954687833786,-0.34144584089517593,0.010474652517586946,0.3819940760731697,1.3793230891227743,23.526975631713867,0.20211479164516663,0.37936028838157654,0.6535433530807495,2.233234405517578,0.7234399169683456,-0.4253464082854273,-0.3237377813232994,-0.9692688964861432
New_River,New River,NC,Atlantic,-77.59752467,34.391991424,197,-0.1871632450647834,78561,1.254253135995314,-6.868646621704102,-1.8472328186035156,-0.6867613792419434,-0.3183947801589966,0.18445348739624023,1.9490574598312378,44.56333541870117,0.38699342301818024,0.6145861148834229,0.4614047706127167,2.5319669246673584,0.8712148666381836,-0.7734795938665536,-0.13786664295643183,-0.48680622166034865
White_Oak,White Oak River,NC,Atlantic,-76.9121400423,34.7513351597,199,0.6490288269875218,107921,1.4131760861003089,-3.3197882175445557,-1.9224846363067627,-0.15863995254039764,0.5777060389518738,1.4190784692764282,3.4161059856414795,26.42536163330078,0.5316215069251287,0.9118843078613281,0.3007231056690216,2.675610065460205,1.5777184218168259,-1.2015653523353362,0.4559797665880954,-0.09224215236984476
Lower_Neu,Lower Neuse,NC,Atlantic,-76.9011211212,35.0437434209,200,2.312314939299164,173388,1.9547239251307165,-5.297088146209717,-2.925614213943481,1.3433924317359924,2.4527275562286377,3.5769249200820923,5.6029492735862725,21.67226791381836,0.8541135630946174,2.005367636680603,0.14538834989070892,2.8605096340179443,2.2335324883461,-1.9283468416409428,0.8035844076393694,0.6958274038906036
Pamlico_S,Pamlico Sound,NC,Atlantic,-76.0303869794,35.2731117283,201,2.019076562301901,211362,2.2513409627193486,-5.420045375823975,-3.7548194050788877,0.8808466494083405,2.067532777786255,3.282439112663269,6.138867151737218,28.681549072265625,1.0411744233903415,2.392919182777405,0.11983178555965424,3.0105085372924805,2.4015924632549286,-2.1216663066255133,0.8761320436738353,0.8725140360105156
Pamlico,Pamlico,NC,Atlantic,-76.6839447476,35.5051595756,203,2.1236081729494565,81263,2.9865331767439467,-15.830846786499023,-4.548585605621337,0.9034886360168457,2.4204742908477783,3.788678765296936,6.5949194669723505,86.88990020751953,0.4003035416393169,2.6551361083984375,0.12316573411226273,3.000201940536499,2.8851901292800903,-2.0942243987743128,1.059590800485314,0.9764959183133984
Lower_Roa,Lower Roanoke,NC,Atlantic,-77.1622114138,36.0563783574,204,0.35797474279494607,590,15.50230284299052,-8.2003631591796875,-7.757803285121918,-6.352506160736084,-2.571925401687622,0.14411810785531998,40.03020648956276,134.3673858642578,0.0029063545471764147,5.1358561515808105,0.08330588787794113,3.271644115447998,6.496624268591404,-2.4852360494988353,1.8712826987025228,1.6362465581256525
Albemarle,Albemarle,NC,Atlantic,-76.0869384209,36.1152329072,205,0.7253618405245299,293596,1.3436547564622388,-23.23203468322754,-1.3868007957935333,0.19807051867246628,0.6627253890037537,1.1915628612041473,3.1810297667980194,70.59969329833984,1.446261134970859,0.6555273234844208,0.40884625911712646,3.5933257341384888,0.9934923425316811,-0.8944160881845648,-0.006528924587476704,-0.42231529322312944
Hampton_R,Hampton Roads,VA,Atlantic,-76.4525069534,36.8236096451,206,1.8198199439251386,30460,5.947599876830927,-245.7174530029297,-1.5411578834056854,0.7115331590175629,1.2654747366905212,1.6186259984970093,15.991183638572615,69.22247314453125,0.1500467110288027,0.778489500284195,0.3623414635658264,4.217191934585571,0.9070928394794464,-1.0151682422366386,-0.09751047525255797,-0.2503997749098966
Lynnhaven,Lynnhaven-Poquoson,VA,Atlantic,-76.383206729,37.119335899,207,0.4942650234927024,38093,9.953558840178511,-254.35757446289062,-1.6299697995185851,0.585133969783783,1.0436880588531494,1.4796003103256226,4.771444988250719,47.879974365234375,0.18764705722981556,0.7100469470024109,0.36494871973991394,4.350447177886963,0.8944663405418396,-1.0079984291330824,-0.11152800609649137,-0.34242418859416773
Lower_Jam,Lower James,VA,Atlantic,-77.0275028511,37.3172011822,209,1.4018715725807405,38731,8.593632384391862,-260.438720703125,-0.36627109348773956,0.5135646164417267,1.0187937021255493,1.4610726237297058,13.297084093093872,115.97460174560547,0.19078986096049108,0.7749227285385132,0.34969478845596313,4.317715644836426,0.9475080072879791,-1.05069453792359,-0.05391989109769847,-0.25499195971127103
York,York,VA,Atlantic,-76.6398450441,37.3761688592,210,1.2335149229602989,28251,5.665371946141094,-254.0148162841797,-0.5278180986642838,0.8873230516910553,1.2458299398422241,1.5231381058692932,4.642176389694214,85.26903533935547,0.13916512256318797,0.8933411836624146,0.33108118176460266,4.3270134925842285,0.6358150541782379,-1.1053916715482042,-0.4528475532484077,-0.1127867065021485
Eastern_1,Eastern Lower Delmarva,VA,Atlantic,-75.7519351897,37.4061378794,211,0.5347116704597323,305563,0.8820295703902826,-5.603577136993408,-1.4123867332935334,0.10112493112683296,0.5874505043029785,0.9866541028022766,2.342108011245729,31.42643165588379,1.5052108720319777,0.5377258658409119,0.48372411727905273,3.9695398807525635,0.8855291716754436,-0.7262405404022609,-0.12156987856902605,-0.6204063917281581
Great_Wic,Great Wicomico-Piankatank,VA,Atlantic,-76.392790253,37.410836888,212,1.5521624877360793,35224,2.8303670233887073,-4.630954742431641,-0.16463224850594999,0.6759243607521057,1.1446417570114136,1.649573564529419,7.915615725517257,148.33831787109375,0.1735142924910882,0.7752759158611298,0.3559437543153763,4.293160438537598,0.9736492037773132,-1.0329825541085278,-0.02670420060583549,-0.25453629252306437
Pamunkey,Pamunkey,VA,Atlantic,-77.6549461299,37.8915198406,214,1.0717504356978569,24332,2.457730275354995,-0.3428589999675751,-0.3138807490468025,0.44140806794166565,0.9632412791252136,1.421374350786209,2.2516102254390713,113.64776611328125,0.11986003193541785,0.9512548446655273,0.31222936511039734,4.3145012855529785,0.9799662828445435,-1.1640172166744678,-0.020237113170063947,-0.04997327687253258
Pokomoke_,Pokomoke-Western Lower Delmarva,"MD,DE,VA",Atlantic,-75.6396639911,37.9568416668,215,0.9393166445944754,154180,0.9942603607086656,-2.7431397438049316,-0.8391866654157637,0.5715775191783905,0.9303085505962372,1.2586670219898224,2.295047700405121,41.98446273803711,0.7594944814977282,0.7469386160373688,0.3569881021976471,4.028749465942383,0.6870895028114319,-1.0300528249353198,-0.3752907145884694,-0.29177227120521215
Mattaponi,Mattaponi,VA,Atlantic,-77.2963448075,37.9581073792,216,1.3427102802604567,12344,3.8755416996407606,-0.3685024380683899,-0.32348987460136414,0.6829501390457153,1.122917115688324,1.5595974326133728,2.5164763152599336,124.05979919433594,0.060806848356518076,1.010582685470581,0.3039860725402832,4.321479797363281,0.8766472935676575,-1.1907733926376356,-0.13165054131463969,0.010527080808438947
Lower_Rap,Lower Rappahannock,VA,Atlantic,-76.9155056273,37.9779672711,217,1.712529938946148,35904,5.048983764605301,-4.144491672515869,-0.3604303807020187,0.6833715438842773,1.1312971115112305,1.665909081697464,8.278825759887695,219.93832397460938,0.17686398925732544,1.197968065738678,0.24592876434326172,4.3482887744903564,0.9825375378131866,-1.4027133608253533,-0.017616729542932377,0.18062684302635076
Tangier,Tangier,"MD,DE",Atlantic,-75.8769406094,38.2298344219,218,0.8726162126044961,362986,1.0029892894831351,-2.936154842376709,-1.8234892785549164,0.4851475954055786,0.9041547477245331,1.3530448079109192,2.342625319957733,53.03026580810547,1.7880779858667428,0.8928552865982056,0.2915230691432953,4.060986518859863,0.8678972125053406,-1.232636136894835,-0.14168199010649243,-0.11333076431917409
Lower_Pot,Lower Potomac,MD,Atlantic,-76.9082225728,38.3235499742,219,2.765037867504206,45839,9.302509932679321,-5.655439853668213,-2.604043674468994,0.187803216278553,0.8684548735618591,1.9938042759895325,19.122920513153066,214.611328125,0.22580404421698252,1.0770231485366821,0.2662554681301117,4.159483909606934,1.8060010597109795,-1.323299024591511,0.5911150417670354,0.0742008914777926
Chincotea,Chincoteague,"DE,MD",Atlantic,-75.2155086415,38.341570173,220,0.6516475641013353,158759,1.4051412594263457,-7.436642646789551,-1.5743440687656403,0.07650190591812134,0.5185787677764893,1.0008050799369812,3.9068612575531003,44.979705810546875,0.7820507483986109,0.7680249810218811,0.3258107304573059,3.957362174987793,0.9243031740188599,-1.12143864763739,-0.07871515074688047,-0.26393301899122734
Nanticoke,Nanticoke,DE,Atlantic,-75.6557215253,38.6206151237,221,0.8187344706053986,65369,1.3002518475067002,-3.3192718029022217,-1.6956820487976074,0.4365140199661255,0.838437557220459,1.1929131746292114,2.3322628974914474,41.69565963745117,0.3220093057531781,0.7851073145866394,0.33944353461265564,3.985857844352722,0.7563991546630859,-1.0804476650717683,-0.2791860597776686,-0.24193486406341247
Choptank,Choptank,"DE,MD",Atlantic,-76.0172713452,38.7263577737,222,1.7216208391730032,106713,2.448834509157377,-3.3023691177368164,-2.537252902984619,0.9118345975875854,1.4993834495544434,2.144665002822876,7.921487426757809,56.684505462646484,0.5256708691404013,1.2534162998199463,0.21954326331615448,4.091396331787109,1.2328304052352905,-1.5162059664982184,0.2093126682784299,0.2258728632076417
Middle_Po,Middle Potomac-Anacostia-Occoquan,"DC,MD,VA",Atlantic,-77.2996512366,38.8066863242,223,7.100347628981482,2732,25.899194796104496,-3.3059334754943848,-2.1567554652690886,-0.21147127076983452,0.6587289273738861,1.3899951577186584,98.03533802032464,229.24728393554688,0.01345789936082367,0.7240719497203827,0.37561607360839844,3.8501999378204346,1.601466428488493,-0.9791877380791332,0.47091972730505016,-0.32286451346726674
Severn,Severn,MD,Atlantic,-76.5291199764,38.8245267813,224,5.24475520295669,14609,12.932201238995527,-5.135031700134277,-3.758845520019531,-0.0661618784070015,1.8965977430343628,5.296469688415527,39.94299316406227,200.90245056152344,0.07196429420288178,1.724418044090271,0.18811547756195068,3.416837692260742,5.362631566822529,-1.6706992623710049,1.6794548185587665,0.5448896278179274
Patuxent,Patuxent,MD,Atlantic,-76.7641698857,38.8501119636,225,1.6300536734262827,22250,6.398015324192676,-4.718096733093262,-2.7373111903667446,-0.10996309295296669,0.6885822117328644,1.4377869367599487,14.101982688903767,187.90846252441406,0.10960404860114446,1.1323919296264648,0.25094038248062134,3.840024709701538,1.5477500297129154,-1.3825398880602198,0.43680228261469445,0.12433214744326802
Broadkill,Broadkill-Smyrna,DE,Atlantic,-75.4393416084,39.0469915056,226,0.8708141141235034,234798,0.5718561200771234,-1.5637702941894531,-0.7386781752109527,0.6716215163469315,0.9310717582702637,1.140474647283554,1.6246483415365212,27.346477508544922,1.1566207372337762,0.38232940435409546,0.7344972491264343,3.5513641834259033,0.4688531309366226,-0.3085690286081193,-0.7574657132319585,-0.9614727268925214
Delaware_,Delaware Bay,"DE,NJ",Atlantic,-75.2172355849,39.1041189084,227,0.9706552665240924,754,0.8643246348214136,-1.2296302318572998,-0.895991325378418,0.6600689738988876,1.0023919939994812,1.5440787076950073,2.3374068677425384,2.9025518894195557,0.0037142225907983335,0.3123749941587448,0.7866933941841125,3.2208316326141357,0.8840097337961197,-0.23991669454998038,-0.12328720532353177,-1.1635509085265172
Chester_S,Chester-Sassafras,"DE,MD",Atlantic,-76.0128001321,39.256421836,228,3.2858238872651278,47547,6.038764510993508,-3.993969202041626,-2.6406052470207215,0.19495889544487,1.8075793981552124,4.005863189697266,18.777588844299288,189.77093505859375,0.23421769432982542,1.3182346820831299,0.2726624310016632,3.336180090904236,3.8109042942523956,-1.299520765391886,1.3378665085489378,0.2762934794732993
Great_Egg,Great Egg Harbor,NJ,Atlantic,-74.72915965,39.3488750799,229,0.6231007904992716,261372,0.8278562260380764,-1.49843168258667,-0.9848319798707962,0.42998985201120377,0.7628415524959564,0.9147069901227951,1.3603155165910734,45.09011459350586,1.2875249164484643,0.4287411719560623,0.5620003938674927,3.775108575820923,0.48471713811159134,-0.576252728256854,-0.7241897785722917,-0.8469018709039103
Cohansey_,Cohansey-Maurice,NJ,Atlantic,-75.1550946906,39.4009345907,230,0.9736823413165716,356855,1.8974533585430151,-2.136601448059082,-0.7818799257278441,0.5099390149116516,0.824845552444458,1.0688926577568054,3.467078292369762,57.109413146972656,1.757876528699389,0.3204626739025116,0.801116943359375,3.562173366546631,0.5589536428451538,-0.22174834586691974,-0.5816887379864695,-1.1379894714862944
Gunpowder,Gunpowder-Patapsco,MD,Atlantic,-76.621425014,39.4318443965,231,3.9095154199233573,19675,20.739377283253702,-3.7489302158355713,-1.7639234066009521,-1.1727148294448853,0.8977223634719849,2.8360565900802612,24.208892154693604,453.7889404296875,0.09691953511134908,1.0705333948135376,0.32857605814933777,3.27543044090271,4.0087714195251465,-1.112986936199749,1.3884848152040046,0.06815702408979006
Brandywin,Brandywine-Christina,"DE,PA",Atlantic,-75.7101407922,39.7925906833,232,0.705067934550972,55882,1.940353659806359,-2.1168551445007324,-1.0341787368059159,-0.06255408748984337,0.4984867423772812,1.0206798613071442,5.084527528285979,112.52269744873047,0.27527610983951256,0.33135804533958435,0.7520910501480103,3.3106435537338257,1.0832339487969875,-0.28489788503708313,0.079950963893193,-1.1045557802550128
Mullica_T,Mullica-Toms,NJ,Atlantic,-74.330090272,39.8517496589,233,0.5402513569974848,229135,1.1431902838231274,-2.5090396404266357,-1.5325308978557586,0.2758956700563431,0.6082043051719666,0.8832661211490631,1.7071423470973963,76.72534942626953,1.1287246596055387,0.5847743153572083,0.41585221886634827,3.593890905380249,0.60737045109272,-0.8774253249443946,-0.49861637573837414,-0.5365292918989075
Lower_Del,Lower Delaware,NJ,Atlantic,-75.0558748891,39.911783326,234,3.0381024271395787,19284,4.2637448089508805,-1.3470728397369385,-0.8802149802446365,0.14525708556175232,1.411799430847168,4.907495737075806,14.354467463493346,55.320220947265625,0.0949934594707627,0.3412596732378006,0.835625946521759,3.2409610748291016,4.762238651514053,-0.17957419841541578,1.5607178626245504,-1.0751115864003242
Lower_Sus,Lower Susquehanna,"MD,PA",Atlantic,-76.492384291,39.9383978603,235,31.593018497924167,477,73.70172387754441,-1.272078037261963,-0.6188966393470764,-0.05429926887154579,2.1271140575408936,6.807802200317383,262.99072570800763,395.81500244140625,0.002349713761022288,0.798295259475708,0.5276497006416321,3.3018484115600586,6.862101469188929,-0.6393226612078842,1.9260137314427748,-0.22527675062221314
Crosswick,Crosswicks-Neshaminy,"NJ,PA",Atlantic,-74.8469583117,40.1706623083,236,1.564104622261443,1706,3.299069174941695,-1.061676263809204,-0.825830951333046,-0.38783612102270126,0.8464734852313995,2.655267655849457,6.894169092178345,57.16162109375,0.008403798063530447,0.22310762107372284,1.1323145627975464,3.2509909868240356,3.043103776872158,0.12426382350883558,1.1128779738075787,-1.5001010182269392
Schuylkil,Schuylkill,PA,Atlantic,-75.7706872631,40.3934236255,237,1.1135033771939826,178,2.204743051812517,-1.4950926303863525,-1.0023324742913247,-0.6796405017375946,0.4254036396741867,2.1167969703674316,7.442550349235534,9.122540473937988,8.768323888091557e-4,0.2834763377904892,0.8534784913063049,3.221081495285034,2.7964374721050262,-0.1584349376436176,1.0283462756892945,-1.260626623881505
Sandy_Hoo,Sandy Hook-Staten Island,NJ,Atlantic,-74.1608463971,40.519404305,238,1.379304738794216,31942,2.677913544464727,-0.9655412435531616,-0.8793549537658691,0.5671339333057404,0.9436420798301697,1.6542991995811462,6.014351546764367,61.84798812866211,0.15734707956933736,0.3462330549955368,0.7388138771057129,3.2388505935668945,1.0871652662754059,-0.30270924752848477,0.08357363547414919,-1.060643161319172
Raritan,Raritan,NJ,Atlantic,-74.6242899652,40.5213999517,239,1.6426673309196256,13224,3.057610276855381,-0.8750699162483215,-0.8027616977691651,0.7661586105823517,1.2489827275276184,1.9139862060546875,6.133337903022762,55.842430114746094,0.06514175005400154,0.3284876346588135,0.844150960445404,3.2201496362686157,1.1478275954723358,-0.1694239372933031,0.13787110845951944,-1.1132560835960392
